,20,40,50,60,70,80,90,100
22.432, 0.00000000000000E+0000, 8.14777450341643E+0001, 2.40338291599723E+0001, 2.99305256027233E+0000, 1.09698496491962E+0003, 9.03947473047957E+0002, 8.17456889569216E+0002, 0.00000000000000E+0000
23.209, 0.00000000000000E+0000, 8.29688380250403E+0001, 2.19170022730720E+0001, 2.53472221505233E+0000, 1.11216573045405E+0003, 8.95652174955164E+0002, 8.35717998213964E+0002, 0.00000000000000E+0000
23.986, 0.00000000000000E+0000, 8.01823829417463E+0001, 2.14900549256063E+0001, 2.30168259779633E+0000, 1.15302246973610E+0003, 9.20160707662881E+0002, 8.57053839150921E+0002, 0.00000000000000E+0000
24.763, 0.00000000000000E+0000, 6.57529265398440E+0001, 2.11990343131213E+0001, 1.39937352875233E+0000, 1.21751613654700E+0003, 9.69843875892697E+0002, 9.01589567677409E+0002, 0.00000000000000E+0000
25.540, 0.00000000000000E+0000, 6.17086534314583E+0001, 2.45577797230530E+0001, 2.56445777814633E+0000, 1.18875180781599E+0003, 9.23706597488761E+0002, 9.03494283596127E+0002, 0.00000000000000E+0000
26.317, 0.00000000000000E+0000, 6.44016380804093E+0001, 1.69854378810760E+0001, 1.28057238826533E+0000, 1.17205667186440E+0003, 9.12784287483162E+0002, 8.96898026242564E+0002, 0.00000000000000E+0000
27.094, 0.00000000000000E+0000, 5.80396524541843E+0001, 1.96033230346203E+0001, 8.74401372484333E-0001, 1.22041608838402E+0003, 9.53009228750209E+0002, 8.88577076861977E+0002, 0.00000000000000E+0000
27.871, 0.00000000000000E+0000, 4.69683717068223E+0001, 1.48856885968390E+0001, 1.54984685540334E-0001, 1.22056088244092E+0003, 9.72334901873040E+0002, 8.97124427347486E+0002, 0.00000000000000E+0000
28.648, 0.00000000000000E+0000, 4.62441363486223E+0001, 1.36798189909363E+0001, 3.04373670453334E-0002, 1.17238937988945E+0003, 9.50603404405239E+0002, 9.11311973678962E+0002, 0.00000000000000E+0000
29.426, 0.00000000000000E+0000, 5.57722347480643E+0001, 1.42076392506030E+0001, 5.01236145228001E-0001, 1.13485418216747E+0003, 9.14599895797852E+0002, 8.71174237887749E+0002, 0.00000000000000E+0000
30.203, 0.00000000000000E+0000, 6.01037900499563E+0001, 1.66435734835083E+0001, 1.56115280540700E+0000, 1.14742701346997E+0003, 9.04860956774280E+0002, 8.72402758946102E+0002, 0.00000000000000E+0000
30.980, 0.00000000000000E+0000, 5.97964221543303E+0001, 2.10098697037263E+0001, 7.45558249844333E-0001, 1.16909142377706E+0003, 9.32901617726836E+0002, 8.91333230235039E+0002, 0.00000000000000E+0000
31.757, 0.00000000000000E+0000, 6.69866845474870E+0001, 2.23475457426903E+0001, 1.36323258097000E-0001, 1.23292393500248E+0003, 9.85782414823952E+0002, 9.16945278055937E+0002, 0.00000000000000E+0000
32.534, 0.00000000000000E+0000, 7.39489712215263E+0001, 2.31865294372063E+0001, 3.41041639393000E-0001, 1.21618335478365E+0003, 9.60925288369087E+0002, 8.92667515299433E+0002, 0.00000000000000E+0000
33.311, 0.00000000000000E+0000, 6.18153842859863E+0001, 1.94102786581240E+0001, 1.13688860568400E+0000, 1.15433325028886E+0003, 9.14246781761345E+0002, 8.72774715323777E+0002, 0.00000000000000E+0000
34.088, 0.00000000000000E+0000, 5.94333842019373E+0001, 1.75046368851130E+0001, 4.29889126386333E-0001, 1.16605826049899E+0003, 9.17178072552514E+0002, 8.81297668991616E+0002, 0.00000000000000E+0000
34.865, 0.00000000000000E+0000, 6.39895634410543E+0001, 1.62788228297263E+0001, 1.41786955263332E-0002, 1.21146915893053E+0003, 9.63761421282697E+0002, 9.25091961935113E+0002, 0.00000000000000E+0000
35.642, 0.00000000000000E+0000, 7.19550756136693E+0001, 1.15954954530043E+0001, 3.35182064184334E-0001, 1.20771563194154E+0003, 9.64620291720541E+0002, 9.37901813693729E+0002, 0.00000000000000E+0000
36.419, 0.00000000000000E+0000, 8.94693919337703E+0001, 1.57127328303370E+0001, 5.82920093874333E-0001, 1.26081719991812E+0003, 9.97840841293093E+0002, 9.56411318183149E+0002, 0.00000000000000E+0000
37.196, 0.00000000000000E+0000, 1.21218320230761E+0002, 1.88276526214263E+0001, 9.17580200406333E-0001, 1.27971250972933E+0003, 9.94754626963736E+0002, 9.66151017128906E+0002, 0.00000000000000E+0000
37.973, 0.00000000000000E+0000, 1.67309749437399E+0002, 1.36139530510103E+0001, 6.80794372729000E-0001, 1.27249687429151E+0003, 1.00672735733870E+0003, 9.56390264686670E+0002, 0.00000000000000E+0000
38.750, 0.00000000000000E+0000, 2.58391728311056E+0002, 9.63289272293633E+0000, 9.71647505263001E-0001, 1.30699880960822E+0003, 1.05199451552430E+0003, 1.01576481790014E+0003, 0.00000000000000E+0000
39.527, 0.00000000000000E+0000, 3.65234288945972E+0002, 9.26889623280100E+0000, 2.26497260610100E+0000, 1.33388521406629E+0003, 1.08324657767850E+0003, 1.08334923961935E+0003, 0.00000000000000E+0000
40.304, 0.00000000000000E+0000, 5.62441088032929E+0002, 1.09252508416053E+0001, 4.89538786328434E+0000, 1.38660561611924E+0003, 1.12330990915144E+0003, 1.17670990502176E+0003, 0.00000000000000E+0000
41.081, 0.00000000000000E+0000, 9.77179015457431E+0002, 8.79492667077033E+0000, 4.40254127816634E+0000, 1.61667475208143E+0003, 1.29299609612931E+0003, 1.40744472905077E+0003, 0.00000000000000E+0000
41.858, 0.00000000000000E+0000, 1.93441169630323E+0003, 5.81695371144133E+0000, 9.74684731262433E+0000, 1.83547691739082E+0003, 1.48667368559421E+0003, 1.68476280696434E+0003, 0.00000000000000E+0000
42.635, 0.00000000000000E+0000, 3.85988278534897E+0003, 1.28851316042003E+0001, 3.50041405444690E+0001, 2.21757710834592E+0003, 1.88617969779802E+0003, 2.16408346324633E+0003, 0.00000000000000E+0000
43.412, 0.00000000000000E+0000, 8.10189470725872E+0003, 4.10719224774090E+0001, 7.52458852081344E+0001, 2.85352617572913E+0003, 2.50276067636076E+0003, 3.07390891047199E+0003, 0.00000000000000E+0000
44.189, 0.00000000000000E+0000, 1.53951492734103E+0004, 1.10775514858496E+0002, 1.57876863944896E+0002, 3.45655265285095E+0003, 3.17406255716501E+0003, 4.22327709585205E+0003, 0.00000000000000E+0000
44.966, 0.00000000000000E+0000, 2.69132710258682E+0004, 2.53129328480254E+0002, 3.47150319954604E+0002, 4.49740188748276E+0003, 4.35808606143842E+0003, 5.80849777842103E+0003, 0.00000000000000E+0000
45.743, 0.00000000000000E+0000, 4.37034671163910E+0004, 4.92277175924473E+0002, 5.86124329821882E+0002, 5.65074957610016E+0003, 5.68014639502826E+0003, 7.84774578484527E+0003, 0.00000000000000E+0000
46.520, 0.00000000000000E+0000, 6.36582602557486E+0004, 1.08614883762681E+0003, 1.19956469331901E+0003, 6.98765192318943E+0003, 7.27468805984988E+0003, 1.00258435000073E+0004, 0.00000000000000E+0000
47.297, 0.00000000000000E+0000, 8.58000640038819E+0004, 1.88813136841245E+0003, 1.97377835058960E+0003, 8.67452717638339E+0003, 9.26492762783548E+0003, 1.30397167889628E+0004, 0.00000000000000E+0000
48.074, 0.00000000000000E+0000, 1.07475359278225E+0005, 2.74074019296023E+0003, 2.84307345043387E+0003, 1.08422082279928E+0004, 1.15823045246688E+0004, 1.67536920215090E+0004, 0.00000000000000E+0000
48.851, 0.00000000000000E+0000, 1.28611821101438E+0005, 3.89888206879355E+0003, 3.96472031759511E+0003, 1.29269452884716E+0004, 1.37465377206248E+0004, 1.97317067107859E+0004, 0.00000000000000E+0000
49.628, 0.00000000000000E+0000, 1.45982553901569E+0005, 4.72226962061780E+0003, 4.76055478195705E+0003, 1.50977994211521E+0004, 1.59973179290164E+0004, 2.28333357499766E+0004, 0.00000000000000E+0000
50.405, 0.00000000000000E+0000, 1.62236129238406E+0005, 5.84735903744130E+0003, 5.88937324075750E+0003, 1.69879382659937E+0004, 1.75867276804793E+0004, 2.54737525597168E+0004, 0.00000000000000E+0000
51.182, 0.00000000000000E+0000, 1.77253265945954E+0005, 6.84153420067010E+0003, 6.93297534220065E+0003, 1.80658980584974E+0004, 1.85700497117696E+0004, 2.70511833863374E+0004, 0.00000000000000E+0000
51.959, 0.00000000000000E+0000, 1.78456954380402E+0005, 6.52063871130997E+0003, 6.70271449403627E+0003, 1.78048741696656E+0004, 1.82240408596577E+0004, 2.61523212907025E+0004, 0.00000000000000E+0000
52.736, 0.00000000000000E+0000, 1.72689492552136E+0005, 5.86774411897732E+0003, 6.27113015351200E+0003, 1.77241096315649E+0004, 1.80991649318814E+0004, 2.53518471451378E+0004, 0.00000000000000E+0000
53.513, 0.00000000000000E+0000, 1.63845277194383E+0005, 5.10170168833658E+0003, 5.49477305021711E+0003, 1.69778243767145E+0004, 1.73616695483186E+0004, 2.44473946878099E+0004, 0.00000000000000E+0000
54.290, 0.00000000000000E+0000, 1.53580076792087E+0005, 4.50923634896148E+0003, 4.90896742021428E+0003, 1.57298789595781E+0004, 1.60219331475627E+0004, 2.27627438369916E+0004, 0.00000000000000E+0000
55.067, 0.00000000000000E+0000, 1.38373229182667E+0005, 4.43851980088306E+0003, 4.80912129006545E+0003, 1.43747529121364E+0004, 1.46130515262435E+0004, 2.09883193773936E+0004, 0.00000000000000E+0000
55.844, 0.00000000000000E+0000, 1.29379827312503E+0005, 3.71562444959546E+0003, 4.11408508661369E+0003, 1.36859148684998E+0004, 1.39617699647467E+0004, 1.97980295413221E+0004, 0.00000000000000E+0000
56.621, 0.00000000000000E+0000, 1.25955257628666E+0005, 3.43539925469511E+0003, 3.81097239074443E+0003, 1.31126848535030E+0004, 1.34716108337592E+0004, 1.88796795786268E+0004, 0.00000000000000E+0000
57.398, 0.00000000000000E+0000, 1.21995670721232E+0005, 3.50685614737698E+0003, 3.99916207404273E+0003, 1.27875617528662E+0004, 1.33321424652692E+0004, 1.87928855264404E+0004, 0.00000000000000E+0000
58.175, 0.00000000000000E+0000, 1.24368796534804E+0005, 3.76658971885658E+0003, 4.18668586632292E+0003, 1.36257485781648E+0004, 1.43478878259026E+0004, 2.08227482434968E+0004, 0.00000000000000E+0000
58.952, 0.00000000000000E+0000, 1.41393687636744E+0005, 4.83227383630408E+0003, 5.19929069171531E+0003, 1.61060930083664E+0004, 1.69633595295326E+0004, 2.47967767839995E+0004, 0.00000000000000E+0000
59.729, 0.00000000000000E+0000, 1.74673385927139E+0005, 7.04532104660823E+0003, 7.39462629396117E+0003, 1.89275899087788E+0004, 1.98677119056519E+0004, 2.96519265520628E+0004, 0.00000000000000E+0000
60.506, 0.00000000000000E+0000, 2.10034344212103E+0005, 1.10180017748035E+0004, 1.13272684955792E+0004, 2.37235724762425E+0004, 2.46961209981658E+0004, 3.72791980698275E+0004, 0.00000000000000E+0000
61.283, 0.00000000000000E+0000, 2.58859339731277E+0005, 1.54196026357051E+0004, 1.51676787267370E+0004, 2.94995217127774E+0004, 3.00636806504230E+0004, 4.67320271906104E+0004, 0.00000000000000E+0000
62.060, 0.00000000000000E+0000, 2.96923888434341E+0005, 2.00410969121876E+0004, 2.00609892874670E+0004, 3.70427482017567E+0004, 3.73528694424848E+0004, 5.73886895493804E+0004, 0.00000000000000E+0000
62.837, 0.00000000000000E+0000, 3.36853797970357E+0005, 2.61701306593226E+0004, 2.63123813224584E+0004, 4.37140942671383E+0004, 4.33384960656794E+0004, 6.62109551933733E+0004, 0.00000000000000E+0000
63.614, 0.00000000000000E+0000, 3.78122273789169E+0005, 2.81757191927755E+0004, 2.78378115261222E+0004, 4.77359212935690E+0004, 4.78291156539159E+0004, 7.24028616358729E+0004, 0.00000000000000E+0000
64.391, 0.00000000000000E+0000, 3.84744470231958E+0005, 2.87299349973073E+0004, 2.82317105364728E+0004, 4.90555540882573E+0004, 4.95849407422307E+0004, 7.39087409128770E+0004, 0.00000000000000E+0000
65.168, 0.00000000000000E+0000, 3.65185039838096E+0005, 2.80893704497067E+0004, 2.72840680841923E+0004, 4.80650715437713E+0004, 4.87509181976377E+0004, 7.12375436762687E+0004, 0.00000000000000E+0000
65.945, 0.00000000000000E+0000, 3.34913518082555E+0005, 2.50491788605361E+0004, 2.46807212243511E+0004, 4.46704137403018E+0004, 4.50671515741238E+0004, 6.64017248606731E+0004, 0.00000000000000E+0000
66.722, 0.00000000000000E+0000, 2.93899636497909E+0005, 2.05631388252394E+0004, 2.05377680596418E+0004, 3.97314479581724E+0004, 4.02351242967603E+0004, 6.16390240420385E+0004, 0.00000000000000E+0000
67.500, 0.00000000000000E+0000, 2.55091106904635E+0005, 1.76437734567760E+0004, 1.76883331123297E+0004, 3.58148497576755E+0004, 3.67442049613640E+0004, 5.50250540032256E+0004, 0.00000000000000E+0000
68.277, 0.00000000000000E+0000, 2.20882713086907E+0005, 1.56234532954052E+0004, 1.58761514534224E+0004, 3.32287788094809E+0004, 3.42187012788133E+0004, 4.93004754127829E+0004, 0.00000000000000E+0000
69.054, 0.00000000000000E+0000, 1.95389911439235E+0005, 1.49222151837140E+0004, 1.50920671305295E+0004, 3.08576696674119E+0004, 3.18798134823345E+0004, 4.59526609526221E+0004, 0.00000000000000E+0000
69.831, 0.00000000000000E+0000, 1.79348573294395E+0005, 1.40461380658607E+0004, 1.40559128644835E+0004, 2.85033034798671E+0004, 2.93130181097218E+0004, 4.32494580978150E+0004, 0.00000000000000E+0000
70.608, 0.00000000000000E+0000, 1.67516434044485E+0005, 1.22261731487347E+0004, 1.27794350196899E+0004, 2.64736523698837E+0004, 2.71121536047153E+0004, 4.11015950401201E+0004, 0.00000000000000E+0000
71.385, 0.00000000000000E+0000, 1.62708497454344E+0005, 1.17684230949999E+0004, 1.22621812745244E+0004, 2.64453477909081E+0004, 2.74137021080355E+0004, 4.01466069750957E+0004, 0.00000000000000E+0000
72.162, 0.00000000000000E+0000, 1.57672769574901E+0005, 1.14531530295675E+0004, 1.14084504032633E+0004, 2.53813619195809E+0004, 2.64015285216641E+0004, 3.79323744406457E+0004, 0.00000000000000E+0000
72.939, 0.00000000000000E+0000, 1.50111130677424E+0005, 1.06480063382220E+0004, 1.08795220885995E+0004, 2.40376164786643E+0004, 2.51166383466664E+0004, 3.54171267581666E+0004, 0.00000000000000E+0000
73.716, 0.00000000000000E+0000, 1.43603374003006E+0005, 1.04681380930540E+0004, 1.08370826089331E+0004, 2.31265384142102E+0004, 2.39408751590179E+0004, 3.32312247241131E+0004, 0.00000000000000E+0000
74.493, 0.00000000000000E+0000, 1.36919625282254E+0005, 1.03091873400930E+0004, 1.01642212279777E+0004, 2.16509956250636E+0004, 2.23108479366500E+0004, 3.20384821649646E+0004, 0.00000000000000E+0000
75.270, 0.00000000000000E+0000, 1.31135943657891E+0005, 9.68957272299678E+0003, 9.59861928722645E+0003, 2.11439663078051E+0004, 2.18477307355025E+0004, 3.07132857186456E+0004, 0.00000000000000E+0000
76.047, 0.00000000000000E+0000, 1.21764375346477E+0005, 8.96677490742234E+0003, 9.03994731856720E+0003, 1.96859806743020E+0004, 2.04438367624933E+0004, 2.86166379641883E+0004, 0.00000000000000E+0000
76.824, 0.00000000000000E+0000, 1.09814269714887E+0005, 8.21282033992598E+0003, 8.14628493144298E+0003, 1.80592437480925E+0004, 1.86572348884153E+0004, 2.68461172168562E+0004, 0.00000000000000E+0000
77.601, 0.00000000000000E+0000, 9.79679257892885E+0004, 7.69730759223196E+0003, 7.68063501229728E+0003, 1.70910958271679E+0004, 1.72553197444879E+0004, 2.59033221481381E+0004, 0.00000000000000E+0000
78.378, 0.00000000000000E+0000, 8.85258391818499E+0004, 6.32288721021828E+0003, 6.52362627554079E+0003, 1.57678847289101E+0004, 1.59115564475768E+0004, 2.51663433197090E+0004, 0.00000000000000E+0000
79.155, 0.00000000000000E+0000, 8.02590361412670E+0004, 5.87598454315796E+0003, 6.22524269036325E+0003, 1.50036308991056E+0004, 1.53960250957062E+0004, 2.35092526969346E+0004, 0.00000000000000E+0000
79.932, 0.00000000000000E+0000, 7.42450128309745E+0004, 5.72720959222852E+0003, 5.99807303583471E+0003, 1.47390510866510E+0004, 1.53084665994586E+0004, 2.19887618442378E+0004, 0.00000000000000E+0000
80.709, 0.00000000000000E+0000, 7.08842064232455E+0004, 5.51552726220174E+0003, 5.81104242550276E+0003, 1.41885672065940E+0004, 1.47950818963249E+0004, 2.02746137395236E+0004, 0.00000000000000E+0000
81.486, 0.00000000000000E+0000, 6.68453202018716E+0004, 5.06438076810913E+0003, 5.34658584707311E+0003, 1.36899224457204E+0004, 1.41442236295186E+0004, 1.90801823963769E+0004, 0.00000000000000E+0000
82.263, 0.00000000000000E+0000, 6.22034118553070E+0004, 4.50223471998209E+0003, 4.60846566287888E+0003, 1.30686695668975E+0004, 1.33911432029526E+0004, 1.81143254827848E+0004, 0.00000000000000E+0000
83.040, 0.00000000000000E+0000, 5.88984454432469E+0004, 4.19031912495656E+0003, 4.26242942068321E+0003, 1.22146287757228E+0004, 1.25209633797931E+0004, 1.69828291091379E+0004, 0.00000000000000E+0000
83.817, 0.00000000000000E+0000, 5.56438353156931E+0004, 4.24047547480417E+0003, 4.29981337314007E+0003, 1.14120085961356E+0004, 1.17343573046180E+0004, 1.62077967354055E+0004, 0.00000000000000E+0000
84.594, 0.00000000000000E+0000, 5.13899001207556E+0004, 3.87754117608696E+0003, 3.89863577767645E+0003, 1.11213151836982E+0004, 1.15007371488978E+0004, 1.59201292679933E+0004, 0.00000000000000E+0000
85.371, 0.00000000000000E+0000, 4.80750862469599E+0004, 3.76506907112167E+0003, 3.75274183984981E+0003, 1.11921461267798E+0004, 1.14820208951020E+0004, 1.59134641189808E+0004, 0.00000000000000E+0000
86.148, 0.00000000000000E+0000, 4.75204786473869E+0004, 3.64959814430339E+0003, 3.78756898075691E+0003, 1.10764966433505E+0004, 1.11648257543418E+0004, 1.63409082832531E+0004, 0.00000000000000E+0000
86.925, 0.00000000000000E+0000, 4.67218150807807E+0004, 3.24699544296641E+0003, 3.52144035425510E+0003, 1.05005828759027E+0004, 1.05748074263271E+0004, 1.59277478939383E+0004, 0.00000000000000E+0000
87.702, 0.00000000000000E+0000, 4.63482475527803E+0004, 3.36172782848952E+0003, 3.62575416457671E+0003, 9.84752258319508E+0003, 1.00717466562802E+0004, 1.47971299165870E+0004, 0.00000000000000E+0000
88.479, 0.00000000000000E+0000, 4.35327704908982E+0004, 3.67472197220289E+0003, 3.71636967595640E+0003, 9.63938179247674E+0003, 9.94660843087689E+0003, 1.47430834296768E+0004, 0.00000000000000E+0000
89.256, 0.00000000000000E+0000, 4.10035407760416E+0004, 3.57530980621592E+0003, 3.68889266802670E+0003, 9.64491268814644E+0003, 9.91340696537197E+0003, 1.43968734744068E+0004, 0.00000000000000E+0000
90.033, 0.00000000000000E+0000, 4.23600943071554E+0004, 3.32356312435529E+0003, 3.55781284873270E+0003, 9.72820715405148E+0003, 9.99443324087914E+0003, 1.45427191101072E+0004, 0.00000000000000E+0000
90.810, 0.00000000000000E+0000, 4.50926617656304E+0004, 3.38096027580189E+0003, 3.64984281696119E+0003, 1.00479923759122E+0004, 1.03674236911716E+0004, 1.45277753268801E+0004, 0.00000000000000E+0000
91.587, 0.00000000000000E+0000, 4.55028929771465E+0004, 3.67506160253913E+0003, 3.88259663298959E+0003, 9.80078163325198E+0003, 1.00672669844645E+0004, 1.40615491437086E+0004, 0.00000000000000E+0000
92.364, 0.00000000000000E+0000, 4.47307327223503E+0004, 3.86874345135348E+0003, 3.95057486465082E+0003, 9.43468109559970E+0003, 9.65956602777973E+0003, 1.41049256958752E+0004, 0.00000000000000E+0000
93.141, 0.00000000000000E+0000, 4.29856884869805E+0004, 3.70289924609453E+0003, 3.88228941160579E+0003, 9.73250088398920E+0003, 9.92907245045050E+0003, 1.42669443529029E+0004, 0.00000000000000E+0000
93.918, 0.00000000000000E+0000, 4.37081150890045E+0004, 3.50430686559874E+0003, 3.72464468825779E+0003, 9.53241167343074E+0003, 9.71590638129772E+0003, 1.41159798705991E+0004, 0.00000000000000E+0000
94.695, 0.00000000000000E+0000, 4.36499532776294E+0004, 3.59743403224140E+0003, 3.94330241217985E+0003, 9.24568045998060E+0003, 9.39867339044354E+0003, 1.36960324331880E+0004, 0.00000000000000E+0000
95.472, 0.00000000000000E+0000, 4.62354678836796E+0004, 3.87027299746040E+0003, 4.08183092934824E+0003, 9.23848319436708E+0003, 9.49193698418062E+0003, 1.39162148831169E+0004, 0.00000000000000E+0000
96.249, 0.00000000000000E+0000, 4.71370962050931E+0004, 3.80963298347211E+0003, 3.95325479272828E+0003, 9.35463397049087E+0003, 9.67966719353106E+0003, 1.38742549238789E+0004, 0.00000000000000E+0000
97.026, 0.00000000000000E+0000, 4.72582335190942E+0004, 3.53973721382126E+0003, 3.86063041142619E+0003, 9.77924189483907E+0003, 1.00152503228660E+0004, 1.38484406894355E+0004, 0.00000000000000E+0000
97.803, 0.00000000000000E+0000, 4.71375391636334E+0004, 3.58730180212225E+0003, 3.88248202067671E+0003, 9.76710278023055E+0003, 9.93251758771004E+0003, 1.37918144580570E+0004, 0.00000000000000E+0000
98.580, 0.00000000000000E+0000, 4.78640252281947E+0004, 3.54515587712374E+0003, 3.82401188251629E+0003, 9.47838317849952E+0003, 9.62911376774150E+0003, 1.33229632744032E+0004, 0.00000000000000E+0000
99.357, 0.00000000000000E+0000, 4.52164301454274E+0004, 3.35927296651353E+0003, 3.60813762434758E+0003, 9.08487661478911E+0003, 9.20454115106723E+0003, 1.26498848608654E+0004, 0.00000000000000E+0000
100.134, 0.00000000000000E+0000, 4.37527742975372E+0004, 3.12045021671550E+0003, 3.35649202929394E+0003, 8.73204954529933E+0003, 8.82200148175329E+0003, 1.26396746535323E+0004, 0.00000000000000E+0000
100.911, 0.00000000000000E+0000, 4.34005670661929E+0004, 3.07615216677653E+0003, 3.31355446872249E+0003, 8.74976332169093E+0003, 8.76072121695553E+0003, 1.27717483302481E+0004, 0.00000000000000E+0000
101.688, 0.00000000000000E+0000, 4.15564454206642E+0004, 3.03023034100693E+0003, 3.24844967024575E+0003, 7.92707295578410E+0003, 7.88924345140396E+0003, 1.24384341640510E+0004, 0.00000000000000E+0000
102.465, 0.00000000000000E+0000, 4.06067691936014E+0004, 2.65197421466617E+0003, 3.02317436306114E+0003, 7.64096499788274E+0003, 7.61058977047219E+0003, 1.22320663262050E+0004, 0.00000000000000E+0000
103.242, 0.00000000000000E+0000, 3.85019987770069E+0004, 2.66724190898216E+0003, 3.02143648076787E+0003, 7.58938138757271E+0003, 7.57804863757110E+0003, 1.15854462121777E+0004, 0.00000000000000E+0000
104.019, 0.00000000000000E+0000, 3.81758998922963E+0004, 2.51028985682496E+0003, 2.80399325042674E+0003, 7.74878632968055E+0003, 7.81919211098461E+0003, 1.08636295483565E+0004, 0.00000000000000E+0000
104.796, 0.00000000000000E+0000, 3.71922387156614E+0004, 2.16894110774995E+0003, 2.32599085891995E+0003, 7.10987111378858E+0003, 7.21023354900613E+0003, 1.00359235099409E+0004, 0.00000000000000E+0000
105.574, 0.00000000000000E+0000, 3.45799548945633E+0004, 2.04536772213448E+0003, 2.29128279566529E+0003, 6.99115752459236E+0003, 7.13954762045373E+0003, 9.60529606639398E+0003, 0.00000000000000E+0000
106.351, 0.00000000000000E+0000, 3.16173504982276E+0004, 1.98720766834270E+0003, 2.28385101751450E+0003, 7.11224045046134E+0003, 7.28213239538547E+0003, 9.25684544377001E+0003, 0.00000000000000E+0000
107.128, 0.00000000000000E+0000, 3.01111153153563E+0004, 1.73252564897892E+0003, 1.96642666635108E+0003, 6.84978608281661E+0003, 6.96200874358144E+0003, 8.88314420185435E+0003, 0.00000000000000E+0000
107.905, 0.00000000000000E+0000, 2.90990485036844E+0004, 1.75404850580305E+0003, 1.87257262930863E+0003, 6.26917052158122E+0003, 6.31655244789536E+0003, 8.32922286913116E+0003, 0.00000000000000E+0000
108.682, 0.00000000000000E+0000, 2.63444923356643E+0004, 1.72842912360184E+0003, 1.85545187976852E+0003, 6.07965640119876E+0003, 6.12185715669244E+0003, 8.24120909878726E+0003, 0.00000000000000E+0000
109.459, 0.00000000000000E+0000, 2.42587673616866E+0004, 1.52067428526258E+0003, 1.72969290049302E+0003, 5.89307945105042E+0003, 5.93522247020968E+0003, 8.04226848645826E+0003, 0.00000000000000E+0000
